type,name,code
NYSE Equity,Royal Bank Of Canada (RY),RY
NYSE Equity,Royal Bank Of Canada (RY^T),RY^T
NYSE Equity,Royal Bank Scotland plc (The) (RBS),RBS
NYSE Equity,Royal Caribbean Cruises Ltd. (RCL),RCL
NYSE Equity,Royal Dutch Shell PLC (RDS.A),RDS.A
NYSE Equity,Royal Dutch Shell PLC (RDS.B),RDS.B
NYSE Equity,"Royce Global Value Trust, Inc. (RGT)",RGT
NYSE Equity,"Royce Micro-Cap Trust, Inc. (RMT)",RMT
NYSE Equity,"Royce Value Trust, Inc. (RVT)",RVT
NYSE Equity,"RPC, Inc. (RES)",RES
NYSE Equity,RPM International Inc. (RPM),RPM
NYSE Equity,RPT Realty (RPT),RPT
NYSE Equity,RPT Realty (RPT^D),RPT^D
NYSE Equity,"RTW Retailwinds, Inc. (RTW)",RTW
NYSE Equity,"Rudolph Technologies, Inc. (RTEC)",RTEC
NYSE Equity,"RYB Education, Inc. (RYB)",RYB
NYSE Equity,"Ryder System, Inc. (R)",R
NYSE Equity,Ryerson Holding Corporation (RYI),RYI
NYSE Equity,"Ryman Hospitality Properties, Inc. (RHP)",RHP
NYSE Equity,S&P Global Inc. (SPGI),SPGI
NYSE Equity,Sabine Royalty Trust (SBR),SBR
NYSE Equity,"Safe Bulkers, Inc (SB)",SB
NYSE Equity,"Safe Bulkers, Inc (SB^C)",SB^C
NYSE Equity,"Safe Bulkers, Inc (SB^D)",SB^D
NYSE Equity,"Safeguard Scientifics, Inc. (SFE)",SFE
NYSE Equity,Safehold Inc. (SAFE),SAFE
NYSE Equity,"SailPoint Technologies Holdings, Inc. (SAIL)",SAIL
NYSE Equity,Salesforce.com Inc (CRM),CRM
NYSE Equity,Salient Midstream & MLP Fund (SMM),SMM
NYSE Equity,"Sally Beauty Holdings, Inc. (SBH)",SBH
NYSE Equity,San Juan Basin Royalty Trust (SJT),SJT
NYSE Equity,"SandRidge Energy, Inc. (SD)",SD
NYSE Equity,SandRidge Mississippian Trust I (SDT),SDT
NYSE Equity,SandRidge Mississippian Trust II (SDR),SDR
NYSE Equity,SandRidge Permian Trust (PER),PER
NYSE Equity,Santander Consumer USA Holdings Inc. (SC),SC
NYSE Equity,SAP SE (SAP),SAP
NYSE Equity,Saratoga Investment Corp (SAB),SAB
NYSE Equity,Saratoga Investment Corp (SAF),SAF
NYSE Equity,Saratoga Investment Corp (SAR),SAR
NYSE Equity,Sasol Ltd. (SSL),SSL
NYSE Equity,"Saul Centers, Inc. (BFS)",BFS
NYSE Equity,"Saul Centers, Inc. (BFS^C)",BFS^C
NYSE Equity,"Saul Centers, Inc. (BFS^D)",BFS^D
NYSE Equity,Schlumberger N.V. (SLB),SLB
NYSE Equity,"Schneider National, Inc. (SNDR)",SNDR
NYSE Equity,"Schweitzer-Mauduit International, Inc. (SWM)",SWM
NYSE Equity,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION (SAIC),SAIC
NYSE Equity,Scorpio Bulkers Inc. (SALT),SALT
NYSE Equity,Scorpio Bulkers Inc. (SLTB),SLTB
NYSE Equity,Scorpio Tankers Inc. (SBNA),SBNA
NYSE Equity,Scorpio Tankers Inc. (STNG),STNG
NYSE Equity,Scotts Miracle-Gro Company (The) (SMG),SMG
NYSE Equity,Scudder Municiple Income Trust (KTF),KTF
NYSE Equity,Scudder Strategic Municiple Income Trust (KSM),KSM
NYSE Equity,Scully Royalty Ltd. (SRL),SRL
NYSE Equity,Sea Limited (SE),SE
NYSE Equity,"Seabridge Gold, Inc. (SA)",SA
NYSE Equity,"SEACOR Holdings, Inc. (CKH)",CKH
NYSE Equity,SEACOR Marine Holdings Inc. (SMHI),SMHI
NYSE Equity,Seadrill Limited (SDRL),SDRL
NYSE Equity,Seadrill Partners LLC (SDLP),SDLP
NYSE Equity,Sealed Air Corporation (SEE),SEE
NYSE Equity,Seaspan Corporation (SSW),SSW
NYSE Equity,Seaspan Corporation (SSW^D),SSW^D
NYSE Equity,Seaspan Corporation (SSW^E),SSW^E
NYSE Equity,Seaspan Corporation (SSW^G),SSW^G
NYSE Equity,Seaspan Corporation (SSW^H),SSW^H
NYSE Equity,Seaspan Corporation (SSW^I),SSW^I
NYSE Equity,Seaspan Corporation (SSWA),SSWA
NYSE Equity,"SeaWorld Entertainment, Inc. (SEAS)",SEAS
NYSE Equity,Select Asset Inc. (JBN),JBN
NYSE Equity,Select Asset Inc. (JBR),JBR
NYSE Equity,"Select Energy Services, Inc. (WTTR)",WTTR
NYSE Equity,Select Medical Holdings Corporation (SEM),SEM
NYSE Equity,Semgroup Corporation (SEMG),SEMG
NYSE Equity,Sempra Energy (SRE),SRE
NYSE Equity,Sempra Energy (SRE^A),SRE^A
NYSE Equity,Sempra Energy (SRE^B),SRE^B
NYSE Equity,Sensata Technologies Holding plc (ST),ST
NYSE Equity,Sensient Technologies Corporation (SXT),SXT
NYSE Equity,Sequans Communications S.A. (SQNS),SQNS
NYSE Equity,Seritage Growth Properties (SRG),SRG
NYSE Equity,Seritage Growth Properties (SRG^A),SRG^A
NYSE Equity,Service Corporation International (SCI),SCI
NYSE Equity,"ServiceMaster Global Holdings, Inc. (SERV)",SERV
NYSE Equity,"ServiceNow, Inc. (NOW)",NOW
NYSE Equity,"Shake Shack, Inc. (SHAK)",SHAK
NYSE Equity,Shaw Communications Inc. (SJR),SJR
NYSE Equity,"Shell Midstream Partners, L.P. (SHLX)",SHLX
NYSE Equity,Sherwin-Williams Company (The) (SHW),SHW
NYSE Equity,Shinhan Financial Group Co Ltd (SHG),SHG
NYSE Equity,Ship Finance International Limited (SFL),SFL
NYSE Equity,Shopify Inc. (SHOP),SHOP
NYSE Equity,"Shutterstock, Inc. (SSTK)",SSTK
NYSE Equity,Sibanye Gold Limited (SBGL),SBGL
NYSE Equity,Signet Jewelers Limited (SIG),SIG
NYSE Equity,"SilverBow Resorces, Inc. (SBOW)",SBOW
NYSE Equity,"Simon Property Group, Inc. (SPG)",SPG
NYSE Equity,"Simon Property Group, Inc. (SPG^J)",SPG^J
NYSE Equity,"Simpson Manufacturing Company, Inc. (SSD)",SSD
NYSE Equity,"SINOPEC Shangai Petrochemical Company, Ltd. (SHI)",SHI
NYSE Equity,SITE Centers Corp. (SITC),SITC
NYSE Equity,SITE Centers Corp. (SITC^A),SITC^A
NYSE Equity,SITE Centers Corp. (SITC^J),SITC^J
NYSE Equity,SITE Centers Corp. (SITC^K),SITC^K
NYSE Equity,"SiteOne Landscape Supply, Inc. (SITE)",SITE
NYSE Equity,Six Flags Entertainment Corporation New (SIX),SIX
NYSE Equity,SJW Group (SJW),SJW
NYSE Equity,"SK Telecom Co., Ltd. (SKM)",SKM
NYSE Equity,"Skechers U.S.A., Inc. (SKX)",SKX
NYSE Equity,Skyline Champion Corporation (SKY),SKY
NYSE Equity,SL Green Realty Corp (SLG),SLG
NYSE Equity,SL Green Realty Corp (SLG^I),SLG^I
NYSE Equity,"Slack Technologies, Inc. (WORK)",WORK
NYSE Equity,SM Energy Company (SM),SM
NYSE Equity,Smartsheet Inc. (SMAR),SMAR
NYSE Equity,"Smith & Nephew SNATS, Inc. (SNN)",SNN
NYSE Equity,Snap Inc. (SNAP),SNAP
NYSE Equity,Snap-On Incorporated (SNA),SNA
NYSE Equity,Social Capital Hedosophia Holdings Corp. (IPOA),IPOA
NYSE Equity,Social Capital Hedosophia Holdings Corp. (IPOA.U),IPOA.U
NYSE Equity,Social Capital Hedosophia Holdings Corp. (IPOA.WS),IPOA.WS
NYSE Equity,Sociedad Quimica y Minera S.A. (SQM),SQM
NYSE Equity,Sogou Inc. (SOGO),SOGO
NYSE Equity,"Solaris Oilfield Infrastructure, Inc. (SOI)",SOI
NYSE Equity,SolarWinds Corporation (SWI),SWI
NYSE Equity,"Sonic Automotive, Inc. (SAH)",SAH
NYSE Equity,Sonoco Products Company (SON),SON
NYSE Equity,Sony Corp Ord (SNE),SNE
NYSE Equity,Sotheby&#39;s (BID),BID
NYSE Equity,"Source Capital, Inc. (SOR)",SOR
NYSE Equity,"South Jersey Industries, Inc. (SJI)",SJI
NYSE Equity,"South Jersey Industries, Inc. (SJIU)",SJIU
NYSE Equity,Southern California Edison Company (SCE^G),SCE^G
NYSE Equity,Southern California Edison Company (SCE^H),SCE^H
NYSE Equity,Southern California Edison Company (SCE^J),SCE^J
NYSE Equity,Southern California Edison Company (SCE^K),SCE^K
NYSE Equity,Southern California Edison Company (SCE^L),SCE^L
NYSE Equity,Southern Company (The) (SO),SO
NYSE Equity,Southern Company (The) (SOJA),SOJA
NYSE Equity,Southern Company (The) (SOJB),SOJB
NYSE Equity,Southern Company (The) (SOJC),SOJC
NYSE Equity,Southern Copper Corporation (SCCO),SCCO
NYSE Equity,Southwest Airlines Company (LUV),LUV
NYSE Equity,"Southwest Gas Holdings, Inc. (SWX)",SWX
NYSE Equity,Southwestern Energy Company (SWN),SWN
NYSE Equity,Spartan Energy Acquisition Corp (SPAQ),SPAQ
NYSE Equity,Spartan Energy Acquisition Corp (SPAQ.U),SPAQ.U
NYSE Equity,Spartan Energy Acquisition Corp (SPAQ.WS),SPAQ.WS
NYSE Equity,Special Opportunities Fund Inc. (SPE),SPE
NYSE Equity,Special Opportunities Fund Inc. (SPE^B),SPE^B
NYSE Equity,"Spectrum Brands Holdings, Inc. (SPB           )",SPB           
NYSE Equity,"Speedway Motorsports, Inc. (TRK)",TRK
NYSE Equity,Spire Inc. (SR),SR
NYSE Equity,Spire Inc. (SR^A),SR^A
NYSE Equity,"Spirit Aerosystems Holdings, Inc. (SPR)",SPR
NYSE Equity,"Spirit Airlines, Inc. (SAVE)",SAVE
NYSE Equity,Spirit MTA REIT (SMTA),SMTA
NYSE Equity,"Spirit Realty Capital, Inc. (SRC)",SRC
NYSE Equity,"Spirit Realty Capital, Inc. (SRC^A)",SRC^A
NYSE Equity,Spotify Technology S.A. (SPOT),SPOT
NYSE Equity,Sprague Resources LP (SRLP),SRLP
NYSE Equity,Sprint Corporation (S),S
NYSE Equity,SPX Corporation (SPXC),SPXC
NYSE Equity,"SPX FLOW, Inc. (FLOW)",FLOW
NYSE Equity,"Square, Inc. (SQ)",SQ
NYSE Equity,St. Joe Company (The) (JOE),JOE
NYSE Equity,"Stag Industrial, Inc. (STAG)",STAG
NYSE Equity,"Stag Industrial, Inc. (STAG^C)",STAG^C
NYSE Equity,"Stage Stores, Inc. (SSI)",SSI
NYSE Equity,"Standard Motor Products, Inc. (SMP)",SMP
NYSE Equity,Standex International Corporation (SXI),SXI
NYSE Equity,"Stanley Black & Decker, Inc. (SWJ)",SWJ
NYSE Equity,"Stanley Black & Decker, Inc. (SWK)",SWK
NYSE Equity,"Stanley Black & Decker, Inc. (SWP)",SWP
NYSE Equity,Stantec Inc (STN),STN
NYSE Equity,"Star Group, L.P. (SGU)",SGU
NYSE Equity,"StarTek, Inc. (SRT)",SRT
NYSE Equity,"STARWOOD PROPERTY TRUST, INC. (STWD)",STWD
NYSE Equity,State Street Corporation (STT),STT
NYSE Equity,State Street Corporation (STT^C),STT^C
NYSE Equity,State Street Corporation (STT^D),STT^D
NYSE Equity,State Street Corporation (STT^E),STT^E
NYSE Equity,State Street Corporation (STT^G),STT^G
NYSE Equity,Steel Partners Holdings LP (SPLP),SPLP
NYSE Equity,Steel Partners Holdings LP (SPLP^A),SPLP^A
NYSE Equity,Steelcase Inc. (SCS),SCS
NYSE Equity,Stellus Capital Investment Corporation (SCA),SCA
NYSE Equity,Stellus Capital Investment Corporation (SCM),SCM
NYSE Equity,Stepan Company (SCL),SCL
NYSE Equity,STERIS plc (STE),STE
NYSE Equity,Sterling Bancorp (STL),STL
NYSE Equity,Sterling Bancorp (STL^A),STL^A
NYSE Equity,Stewart Information Services Corporation (STC),STC
NYSE Equity,Stifel Financial Corporation (SF),SF
NYSE Equity,Stifel Financial Corporation (SF^A),SF^A
NYSE Equity,Stifel Financial Corporation (SF^B),SF^B
NYSE Equity,Stifel Financial Corporation (SFB),SFB
NYSE Equity,STMicroelectronics N.V. (STM),STM
NYSE Equity,Stone Harbor Emerging Markets Income Fund (EDF),EDF
NYSE Equity,Stone Harbor Emerging Markets Total Income Fund (EDI),EDI
NYSE Equity,StoneMor Partners L.P. (STON),STON
NYSE Equity,"Stoneridge, Inc. (SRI)",SRI
NYSE Equity,STORE Capital Corporation (STOR),STOR
NYSE Equity,STRATS Trust (GJH),GJH
NYSE Equity,STRATS Trust (GJO),GJO
NYSE Equity,STRATS Trust (GJS),GJS
NYSE Equity,Stryker Corporation (SYK),SYK
NYSE Equity,Studio City International Holdings Limited (MSC),MSC
NYSE Equity,"Sturm, Ruger & Company, Inc. (RGR)",RGR
NYSE Equity,"Suburban Propane Partners, L.P. (SPH)",SPH
NYSE Equity,Sumitomo Mitsui Financial Group Inc (SMFG),SMFG
NYSE Equity,"Summit Hotel Properties, Inc. (INN)",INN
NYSE Equity,"Summit Hotel Properties, Inc. (INN^D)",INN^D
NYSE Equity,"Summit Hotel Properties, Inc. (INN^E)",INN^E
NYSE Equity,"Summit Materials, Inc. (SUM)",SUM
NYSE Equity,"Summit Midstream Partners, LP (SMLP)",SMLP
NYSE Equity,"Sun Communities, Inc. (SUI)",SUI
NYSE Equity,Sun Life Financial Inc. (SLF),SLF
NYSE Equity,"SunCoke Energy Partners, L.P. (SXCP)",SXCP
NYSE Equity,"SunCoke Energy, Inc. (SXC)",SXC
NYSE Equity,Suncor Energy  Inc. (SU),SU
NYSE Equity,Sunlands Technology Group (STG),STG
NYSE Equity,Sunoco LP (SUN),SUN
NYSE Equity,"Sunstone Hotel Investors, Inc. (SHO)",SHO
NYSE Equity,"Sunstone Hotel Investors, Inc. (SHO^E)",SHO^E
NYSE Equity,"Sunstone Hotel Investors, Inc. (SHO^F)",SHO^F
NYSE Equity,"SunTrust Banks, Inc. (STI)",STI
NYSE Equity,"SunTrust Banks, Inc. (STI^A)",STI^A
NYSE Equity,"Superior Energy Services, Inc. (SPN)",SPN
NYSE Equity,"Superior Industries International, Inc. (SUP)",SUP
NYSE Equity,Suzano S.A. (SUZ),SUZ
NYSE Equity,"Swiss Helvetia Fund, Inc. (The) (SWZ)",SWZ
NYSE Equity,"Switch, Inc. (SWCH)",SWCH
NYSE Equity,Synchrony Financial (SYF),SYF
NYSE Equity,Synnex Corporation (SNX),SNX
NYSE Equity,Synovus Financial Corp. (SNV),SNV
NYSE Equity,Synovus Financial Corp. (SNV^D),SNV^D
NYSE Equity,"Synthetic Fixed-Income Securities, Inc. (GJP)",GJP
NYSE Equity,"Synthetic Fixed-Income Securities, Inc. (GJR)",GJR
NYSE Equity,"Synthetic Fixed-Income Securities, Inc. (GJT)",GJT
NYSE Equity,"Synthetic Fixed-Income Securities, Inc. (GJV)",GJV
NYSE Equity,Sysco Corporation (SYY),SYY
NYSE Equity,Systemax Inc. (SYX),SYX
NYSE Equity,"Tableau Software, Inc. (DATA)",DATA
NYSE Equity,"Tailored Brands, Inc. (TLRD)",TLRD
NYSE Equity,"Taiwan Fund, Inc. (The) (TWN)",TWN
NYSE Equity,Taiwan Semiconductor Manufacturing Company Ltd. (TSM),TSM
NYSE Equity,Takeda Pharmaceutical Company Limited (TAK),TAK
NYSE Equity,TAL Education Group (TAL),TAL
NYSE Equity,"Tallgrass Energy, LP (TGE)",TGE
NYSE Equity,"Talos Energy, Inc. (TALO)",TALO
NYSE Equity,"Tanger Factory Outlet Centers, Inc. (SKT)",SKT
NYSE Equity,"Tapestry, Inc. (TPR)",TPR
NYSE Equity,Targa Resources Partners LP (NGLS^A),NGLS^A
NYSE Equity,"Targa Resources, Inc. (TRGP)",TRGP
NYSE Equity,Target Corporation (TGT),TGT
NYSE Equity,Taro Pharmaceutical Industries Ltd. (TARO),TARO
NYSE Equity,Tata Motors Ltd (TTM),TTM
NYSE Equity,"Taubman Centers, Inc. (TCO)",TCO
NYSE Equity,"Taubman Centers, Inc. (TCO^J)",TCO^J
NYSE Equity,"Taubman Centers, Inc. (TCO^K)",TCO^K
NYSE Equity,Taylor Morrison Home Corporation (TMHC),TMHC
NYSE Equity,TC Energy Corporation (TRP),TRP
NYSE Equity,"TC PipeLines, LP (TCP)",TCP
NYSE Equity,TCF Financial Corporation (TCF),TCF
NYSE Equity,TCF Financial Corporation (TCF^D),TCF^D
NYSE Equity,"TCW Strategic Income Fund, Inc. (TSI)",TSI
NYSE Equity,TE Connectivity Ltd. (TEL),TEL
NYSE Equity,"Team, Inc. (TISI)",TISI
NYSE Equity,TechnipFMC plc (FTI),FTI
NYSE Equity,Teck Resources Ltd (TECK),TECK
NYSE Equity,Teekay Corporation (TK),TK
NYSE Equity,Teekay LNG Partners L.P. (TGP),TGP
NYSE Equity,Teekay LNG Partners L.P. (TGP^A),TGP^A
NYSE Equity,Teekay LNG Partners L.P. (TGP^B),TGP^B
NYSE Equity,Teekay Offshore Partners L.P. (TOO),TOO
NYSE Equity,Teekay Offshore Partners L.P. (TOO^A),TOO^A
NYSE Equity,Teekay Offshore Partners L.P. (TOO^B),TOO^B
NYSE Equity,Teekay Offshore Partners L.P. (TOO^E),TOO^E
NYSE Equity,Teekay Tankers Ltd. (TNK),TNK
NYSE Equity,TEGNA Inc. (GCI),GCI
NYSE Equity,TEGNA Inc. (TGNA),TGNA
NYSE Equity,Tejon Ranch Co (TRC),TRC
NYSE Equity,Tekla Healthcare Investors (HQH),HQH
NYSE Equity,Tekla Healthcare Opportunies Fund (THQ),THQ
NYSE Equity,Tekla Life Sciences Investors (HQL),HQL
NYSE Equity,Tekla World Healthcare Fund (THW),THW
NYSE Equity,"Teladoc Health, Inc. (TDOC)",TDOC
NYSE Equity,"Telaria, Inc. (TLRA)",TLRA
NYSE Equity,Telecom Argentina Stet - France Telecom S.A. (TEO),TEO
NYSE Equity,Telecom Italia S.P.A. (TI),TI
NYSE Equity,Telecom Italia S.P.A. (TI.A),TI.A
NYSE Equity,Teledyne Technologies Incorporated (TDY),TDY
NYSE Equity,Teleflex Incorporated (TFX),TFX
NYSE Equity,Telefonica Brasil S.A. (VIV),VIV
NYSE Equity,Telefonica SA (TEF),TEF
NYSE Equity,"Telephone and Data Systems, Inc. (TDA)",TDA
NYSE Equity,"Telephone and Data Systems, Inc. (TDE)",TDE
NYSE Equity,"Telephone and Data Systems, Inc. (TDI)",TDI
NYSE Equity,"Telephone and Data Systems, Inc. (TDJ)",TDJ
NYSE Equity,"Telephone and Data Systems, Inc. (TDS)",TDS
NYSE Equity,TELUS Corporation (TU),TU
NYSE Equity,"Templeton Dragon Fund, Inc. (TDF)",TDF
NYSE Equity,Templeton Emerging Markets Fund (EMF),EMF
NYSE Equity,"Templeton Emerging Markets Income Fund, Inc. (TEI)",TEI
NYSE Equity,"Templeton Global Income Fund, Inc. (GIM)",GIM
NYSE Equity,"Tempur Sealy International, Inc. (TPX)",TPX
NYSE Equity,Tenaris S.A. (TS),TS
NYSE Equity,Tencent Music Entertainment Group (TME),TME
NYSE Equity,Tenet Healthcare Corporation (THC),THC
NYSE Equity,Tennant Company (TNC),TNC
NYSE Equity,Tenneco Inc. (TEN),TEN
NYSE Equity,Tennessee Valley Authority (TVC),TVC
NYSE Equity,Tennessee Valley Authority (TVE),TVE
NYSE Equity,Teradata Corporation (TDC),TDC
NYSE Equity,Terex Corporation (TEX),TEX
NYSE Equity,Ternium S.A. (TX),TX
NYSE Equity,Terreno Realty Corporation (TRNO),TRNO
NYSE Equity,"Tetra Technologies, Inc. (TTI)",TTI
NYSE Equity,Teva Pharmaceutical Industries Limited (TEVA),TEVA
NYSE Equity,Texas Pacific Land Trust (TPL),TPL
NYSE Equity,Textainer Group Holdings Limited (TGH),TGH
NYSE Equity,Textron Inc. (TXT),TXT
NYSE Equity,The AES Corporation (AES),AES
NYSE Equity,The Blackstone Group L.P. (BX),BX
NYSE Equity,"The Central and Eastern Europe Fund, Inc. (CEE)",CEE
NYSE Equity,The Charles Schwab Corporation (SCHW),SCHW
NYSE Equity,The Charles Schwab Corporation (SCHW^C),SCHW^C
NYSE Equity,The Charles Schwab Corporation (SCHW^D),SCHW^D
NYSE Equity,"The Cooper Companies, Inc.  (COO)",COO
NYSE Equity,The Gabelli Dividend & Income Trust (GDV),GDV
NYSE Equity,The Gabelli Dividend & Income Trust (GDV^A),GDV^A
NYSE Equity,The Gabelli Dividend & Income Trust (GDV^D),GDV^D
NYSE Equity,The Gabelli Dividend & Income Trust (GDV^G),GDV^G
NYSE Equity,The Gabelli Dividend & Income Trust (GDV^H),GDV^H
NYSE Equity,The Gabelli Healthcare & Wellness Trust (GRX),GRX
NYSE Equity,The Gabelli Healthcare & Wellness Trust (GRX^A),GRX^A
NYSE Equity,The Gabelli Healthcare & Wellness Trust (GRX^B),GRX^B
NYSE Equity,The GDL Fund (GDL),GDL
NYSE Equity,The GDL Fund (GDL^C),GDL^C
NYSE Equity,"The Hanover Insurance Group, Inc. (THG)",THG
NYSE Equity,"The Hanover Insurance Group, Inc. (THGA)",THGA
NYSE Equity,The Madison Square Garden Company (MSG),MSG
NYSE Equity,"The Rubicon Project, Inc. (RUBI)",RUBI
NYSE Equity,"The Travelers Companies, Inc. (TRV)",TRV
NYSE Equity,The Vivaldi Opportunities Fund (VAM),VAM
NYSE Equity,Thermo Fisher Scientific Inc (TMO),TMO
NYSE Equity,"Thermon Group Holdings, Inc. (THR)",THR
NYSE Equity,Third Point Reinsurance Ltd. (TPRE),TPRE
NYSE Equity,THL Credit Senior Loan Fund (TSLF),TSLF
NYSE Equity,"THL Credit, Inc. (TCRW)",TCRW
NYSE Equity,"THL Credit, Inc. (TCRZ)",TCRZ
NYSE Equity,Thomson Reuters Corp (TRI),TRI
NYSE Equity,"Thor Industries, Inc. (THO)",THO
NYSE Equity,Tidewater Inc. (TDW),TDW
NYSE Equity,Tidewater Inc. (TDW.WS.A),TDW.WS.A
NYSE Equity,Tidewater Inc. (TDW.WS.B),TDW.WS.B
NYSE Equity,Tiffany & Co. (TIF),TIF
NYSE Equity,"Tilly&#39;s, Inc. (TLYS)",TLYS
NYSE Equity,TIM Participacoes S.A. (TSU),TSU
NYSE Equity,Timken Company (The) (TKR),TKR
NYSE Equity,TimkenSteel Corporation (TMST),TMST
NYSE Equity,"Titan International, Inc. (TWI)",TWI
NYSE Equity,"TJX Companies, Inc. (The) (TJX)",TJX
NYSE Equity,"Toll Brothers, Inc. (TOL)",TOL
NYSE Equity,"Tootsie Roll Industries, Inc. (TR)",TR
NYSE Equity,TopBuild Corp. (BLD),BLD
NYSE Equity,Torchmark Corporation (TMK),TMK
NYSE Equity,Torchmark Corporation (TMK^C),TMK^C
NYSE Equity,Toro Company (The) (TTC),TTC
NYSE Equity,Toronto Dominion Bank (The) (TD),TD
NYSE Equity,Tortoise Acquisition Corp. (SHLL),SHLL
NYSE Equity,Tortoise Acquisition Corp. (SHLL.U),SHLL.U
NYSE Equity,Tortoise Acquisition Corp. (SHLL.WS),SHLL.WS
NYSE Equity,"Tortoise Energy Independence Fund, Inc. (NDP)",NDP
NYSE Equity,Tortoise Energy Infrastructure Corporation (TYG),TYG
NYSE Equity,Tortoise Essential Assets Income Term Fund (TEAF),TEAF
NYSE Equity,"Tortoise Midstream Energy Fund, Inc. (NTG)",NTG
NYSE Equity,"Tortoise Pipeline & Energy Fund, Inc. (TTP)",TTP
NYSE Equity,"Tortoise Power and Energy Infrastructure Fund, Inc (TPZ)",TPZ
NYSE Equity,Total S.A. (TOT),TOT
NYSE Equity,"Total System Services, Inc. (TSS)",TSS
NYSE Equity,"Tower International, Inc. (TOWR)",TOWR
NYSE Equity,"Townsquare Media, Inc. (TSQ)",TSQ
NYSE Equity,Toyota Motor Corp Ltd Ord (TM),TM
NYSE Equity,TPG Pace Holdings Corp. (TPGH),TPGH
NYSE Equity,TPG Pace Holdings Corp. (TPGH.U),TPGH.U
NYSE Equity,TPG Pace Holdings Corp. (TPGH.WS),TPGH.WS
NYSE Equity,"TPG RE Finance Trust, Inc. (TRTX)",TRTX
NYSE Equity,"TPG Specialty Lending, Inc. (TSLX)",TSLX
NYSE Equity,TransAlta Corporation (TAC),TAC
NYSE Equity,"Transcontinental Realty Investors, Inc. (TCI)",TCI
NYSE Equity,Transdigm Group Incorporated (TDG),TDG
NYSE Equity,Transocean Ltd. (RIG),RIG
NYSE Equity,Transportadora De Gas Sa Ord B (TGS),TGS
NYSE Equity,TransUnion (TRU),TRU
NYSE Equity,Trecora Resources (TREC),TREC
NYSE Equity,Tredegar Corporation (TG),TG
NYSE Equity,"Treehouse Foods, Inc. (THS)",THS
NYSE Equity,"Trex Company, Inc. (TREX)",TREX
NYSE Equity,Tri Continental Corporation (TY),TY
NYSE Equity,Tri Continental Corporation (TY^),TY^
NYSE Equity,"TRI Pointe Group, Inc. (TPH)",TPH
NYSE Equity,Tribune Media Company (TRCO),TRCO
NYSE Equity,Trine Acquisition Corp. (TRNE),TRNE
NYSE Equity,Trine Acquisition Corp. (TRNE.U),TRNE.U
NYSE Equity,Trine Acquisition Corp. (TRNE.WS),TRNE.WS
NYSE Equity,"TriNet Group, Inc. (TNET)",TNET
NYSE Equity,"Trinity Industries, Inc. (TRN)",TRN
NYSE Equity,Trinseo S.A. (TSE),TSE
NYSE Equity,TriplePoint Venture Growth BDC Corp. (TPVG),TPVG
NYSE Equity,TriplePoint Venture Growth BDC Corp. (TPVY),TPVY
NYSE Equity,Triple-S Management Corporation (GTS),GTS
NYSE Equity,Triton International Limited (TRTN),TRTN
NYSE Equity,Triton International Limited (TRTN^A),TRTN^A
NYSE Equity,"Triumph Group, Inc. (TGI)",TGI
NYSE Equity,Tronox Holdings plc (TROX),TROX
NYSE Equity,"TrueBlue, Inc. (TBI)",TBI
NYSE Equity,Tsakos Energy Navigation Ltd (TNP),TNP
NYSE Equity,Tsakos Energy Navigation Ltd (TNP^B),TNP^B
NYSE Equity,Tsakos Energy Navigation Ltd (TNP^C),TNP^C
NYSE Equity,Tsakos Energy Navigation Ltd (TNP^D),TNP^D
NYSE Equity,Tsakos Energy Navigation Ltd (TNP^E),TNP^E
NYSE Equity,Tsakos Energy Navigation Ltd (TNP^F),TNP^F
NYSE Equity,Tufin Software Technologies Ltd. (TUFN),TUFN
NYSE Equity,Tupperware Brands Corporation (TUP),TUP
NYSE Equity,Turkcell Iletisim Hizmetleri AS (TKC),TKC
NYSE Equity,"Turning Point Brands, Inc. (TPB)",TPB
NYSE Equity,Turquoise Hill Resources Ltd. (TRQ),TRQ
NYSE Equity,Tutor Perini Corporation (TPC),TPC
NYSE Equity,Twilio Inc. (TWLO),TWLO
NYSE Equity,"Twin River Worldwide Holdings, Inc. (TRWH)",TRWH
NYSE Equity,"Twitter, Inc. (TWTR)",TWTR
NYSE Equity,Two Harbors Investments Corp (TWO),TWO
NYSE Equity,Two Harbors Investments Corp (TWO^A),TWO^A
NYSE Equity,Two Harbors Investments Corp (TWO^B),TWO^B
NYSE Equity,Two Harbors Investments Corp (TWO^C),TWO^C
NYSE Equity,Two Harbors Investments Corp (TWO^D),TWO^D
NYSE Equity,Two Harbors Investments Corp (TWO^E),TWO^E
NYSE Equity,"Tyler Technologies, Inc. (TYL)",TYL
NYSE Equity,"Tyson Foods, Inc. (TSN)",TSN
NYSE Equity,U.S. Bancorp (USB),USB
NYSE Equity,U.S. Bancorp (USB^A),USB^A
NYSE Equity,U.S. Bancorp (USB^H),USB^H
NYSE Equity,U.S. Bancorp (USB^M),USB^M
NYSE Equity,U.S. Bancorp (USB^O),USB^O
NYSE Equity,U.S. Bancorp (USB^P),USB^P
NYSE Equity,"U.S. Physical Therapy, Inc. (USPH)",USPH
NYSE Equity,"U.S. Silica Holdings, Inc. (SLCA)",SLCA
NYSE Equity,"U.S. Xpress Enterprises, Inc. (USX)",USX
